"id","y_2017","y_2018","y_2019","y_2020","y_2021"
181410022004,0.0,0.0,2.39,3.17,11.29
181410023001,16.08,29.11,17.79,10.39,20.93
181410023002,15.71,18.11,20.95,21.54,13.0
181410024001,12.63,10.49,5.67,7.69,8.96
181410024002,6.76,9.73,6.92,4.23,6.98
181410024003,7.8,4.8,9.15,4.76,6.15
181410025001,8.95,11.91,6.93,7.54,11.89
181410025002,1.75,4.33,6.34,14.45,13.9
181410026001,5.45,7.75,12.53,9.31,6.76
181410026002,33.9,32.27,13.23,15.09,8.37
181410026003,10.44,7.44,10.97,13.23,11.49
181410027001,11.97,17.89,19.23,14.29,11.21
181410028001,11.87,16.96,18.27,16.84,24.4
181410028002,4.86,0.0,6.42,7.25,11.34
181410029001,21.08,11.31,13.04,2.32,4.56
181410030001,31.15,42.49,43.26,38.96,35.4
181410030002,5.43,6.88,4.79,2.59,1.62
181410031001,14.78,7.83,13.91,19.7,17.47
181410031002,0.0,6.3,11.29,9.87,27.17
181410031003,4.82,3.0,0.0,0.0,10.57
181410031004,20.7,13.93,0.0,0.0,0.0
181410031005,3.86,0.0,0.0,9.12,12.05
181410032001,5.45,8.88,11.59,13.21,10.21
181410032002,0.0,0.0,0.0,0.0,0.0
181410032003,7.82,5.99,4.77,2.64,4.74
181410032004,2.49,0.0,0.0,2.88,2.7
181410032005,0.0,0.0,0.0,0.0,0.0
181410033001,13.65,9.4,11.36,0.0,0.0
181410033002,2.1,0.0,0.0,0.0,0.0
181410033003,0.0,2.6,5.54,4.35,2.32
181410034001,8.54,16.91,11.81,12.78,13.54
181410034002,24.94,27.47,26.19,17.03,28.75
181410034003,0.0,0.0,0.0,0.0,0.0
181410034004,11.56,0.0,2.22,2.51,9.46
181410035001,22.44,19.35,24.68,37.39,40.84
181410035002,17.32,18.17,15.58,7.25,8.41
181410101001,3.65,4.23,4.24,9.72,9.09
181410101002,16.38,12.99,4.29,4.86,0.0
181410101003,8.0,6.39,3.68,2.08,0.0
181410101004,9.7,8.96,6.41,3.23,2.52
181410103001,9.54,19.72,21.11,31.92,28.8
181410103002,3.96,5.98,5.93,5.21,8.33
181410103003,0.0,0.0,0.0,0.0,0.0
181410103004,16.76,14.38,18.49,20.0,5.52
181410103005,0.0,0.0,0.0,0.0,0.0
181410104001,4.97,2.35,3.93,2.44,1.59
181410104002,13.91,15.77,14.18,8.0,6.4
181410104003,0.0,2.13,4.57,4.88,8.07
181410105001,4.6,7.45,12.54,13.33,9.48
181410105002,4.61,3.61,3.36,2.46,0.0
181410105003,2.39,2.7,2.63,2.94,2.14
181410106001,0.0,0.0,0.0,5.88,4.11
181410106002,3.16,3.88,4.98,3.57,0.0
181410106003,14.32,12.61,6.13,5.4,1.85
181410106004,5.15,3.7,1.52,1.67,0.0
181410107001,0.0,7.21,12.08,18.77,14.32
181410107002,7.29,7.54,4.07,2.15,0.0
181410107003,17.68,9.04,7.24,4.76,5.03
181410107004,5.33,0.0,3.54,2.97,3.38
